num	lesson	student	skill	cell	right	eol
1503	Splot	JDONDDB	VALUING-CAT-FEATURES	cell	1	eol
1504	Splot	JDONDDB	VALUING-CAT-FEATURES	cell	1	eol
1505	Splot	JDONDDB	VALUING-CAT-FEATURES	cell	1	eol
1506	Splot	JDONDDB	VALUING-CAT-FEATURES	cell	1	eol
1507	Splot	JDONDDB	VALUING-CAT-FEATURES	cell	1	eol
1508	Splot	JDONDDB	VALUING-CAT-FEATURES	cell	1	eol
1509	Splot	JDONDDB	VALUING-CAT-FEATURES	cell	1	eol
1510	Splot	JDONDDB	VALUING-CAT-FEATURES	cell	1	eol
1511	Splot	MJAEGIP	VALUING-CAT-FEATURES	cell	1	eol
1512	Splot	MJAEGIP	VALUING-CAT-FEATURES	cell	1	eol
1513	Splot	MJAEGIP	VALUING-CAT-FEATURES	cell	1	eol
1514	Splot	MJAEGIP	VALUING-CAT-FEATURES	cell	1	eol
1515	Splot	MJAEGIP	VALUING-CAT-FEATURES	cell	1	eol
1516	Splot	MJAEGIP	VALUING-CAT-FEATURES	cell	1	eol
1517	Splot	MJAEGIP	VALUING-CAT-FEATURES	cell	1	eol
1518	Splot	MJAEGIP	VALUING-CAT-FEATURES	cell	1	eol
1519	Splot	MJAEGIP	VALUING-CAT-FEATURES	cell	1	eol
1520	Splot	MJAEGIP	VALUING-CAT-FEATURES	cell	1	eol
1521	Splot	MJAEGIP	VALUING-CAT-FEATURES	cell	1	eol
1522	Splot	MCEEROA	VALUING-CAT-FEATURES	cell	1	eol
1523	Splot	MCEEROA	VALUING-CAT-FEATURES	cell	0	eol
1524	Splot	MCEEROA	VALUING-CAT-FEATURES	cell	1	eol
1525	Splot	MCEEROA	VALUING-CAT-FEATURES	cell	1	eol
1526	Splot	MCEEROA	VALUING-CAT-FEATURES	cell	0	eol
1527	Splot	RMYUQLP	VALUING-CAT-FEATURES	cell	1	eol
1528	Splot	RMYUQLP	VALUING-CAT-FEATURES	cell	0	eol
1529	Splot	RMYUQLP	VALUING-CAT-FEATURES	cell	1	eol
1530	Splot	RMYUQLP	VALUING-CAT-FEATURES	cell	1	eol
1531	Splot	RMYUQLP	VALUING-CAT-FEATURES	cell	1	eol
1532	Splot	RMYUQLP	VALUING-CAT-FEATURES	cell	1	eol
1533	Splot	RMYUQLP	VALUING-CAT-FEATURES	cell	1	eol
1534	Splot	RMYUQLP	VALUING-CAT-FEATURES	cell	1	eol
1535	Splot	RMYUQLP	VALUING-CAT-FEATURES	cell	1	eol
1536	Splot	RMYUQLP	VALUING-CAT-FEATURES	cell	1	eol
1537	Splot	RMYUQLP	VALUING-CAT-FEATURES	cell	1	eol
1538	Splot	AHLPMMI	VALUING-CAT-FEATURES	cell	0	eol
1539	Splot	AHLPMMI	VALUING-CAT-FEATURES	cell	1	eol
1540	Splot	AHLPMMI	VALUING-CAT-FEATURES	cell	1	eol
1541	Splot	AHLPMMI	VALUING-CAT-FEATURES	cell	0	eol
1542	Splot	BGESJNP	VALUING-CAT-FEATURES	cell	1	eol
1543	Splot	BGESJNP	VALUING-CAT-FEATURES	cell	1	eol
1544	Splot	BGESJNP	VALUING-CAT-FEATURES	cell	1	eol
1545	Splot	BGESJNP	VALUING-CAT-FEATURES	cell	0	eol
1546	Splot	BGESJNP	VALUING-CAT-FEATURES	cell	1	eol
1547	Splot	BGESJNP	VALUING-CAT-FEATURES	cell	1	eol
1548	Splot	BGESJNP	VALUING-CAT-FEATURES	cell	0	eol
1549	Splot	BGESJNP	VALUING-CAT-FEATURES	cell	1	eol
1550	Splot	BGESJNP	VALUING-CAT-FEATURES	cell	1	eol
1551	Splot	BGESJNP	VALUING-CAT-FEATURES	cell	0	eol
1552	Splot	BKQCIKL	VALUING-CAT-FEATURES	cell	1	eol
1553	Splot	BKQCIKL	VALUING-CAT-FEATURES	cell	1	eol
1554	Splot	BKQCIKL	VALUING-CAT-FEATURES	cell	1	eol
1555	Splot	BKQCIKL	VALUING-CAT-FEATURES	cell	1	eol
1556	Splot	BMEMTPP	VALUING-CAT-FEATURES	cell	1	eol
1557	Splot	BMEMTPP	VALUING-CAT-FEATURES	cell	0	eol
1558	Splot	BMEMTPP	VALUING-CAT-FEATURES	cell	0	eol
1559	Splot	BMEMTPP	VALUING-CAT-FEATURES	cell	1	eol
1560	Splot	BMEMTPP	VALUING-CAT-FEATURES	cell	1	eol
1561	Splot	BMEMTPP	VALUING-CAT-FEATURES	cell	0	eol
1562	Splot	BMEMTPP	VALUING-CAT-FEATURES	cell	1	eol
1563	Splot	BCRPBJG	VALUING-CAT-FEATURES	cell	1	eol
1564	Splot	BCRPBJG	VALUING-CAT-FEATURES	cell	0	eol
1565	Splot	BCRPBJG	VALUING-CAT-FEATURES	cell	0	eol
1566	Splot	BCRPBJG	VALUING-CAT-FEATURES	cell	1	eol
1567	Splot	BCRPBJG	VALUING-CAT-FEATURES	cell	0	eol
1568	Splot	BCRPBJG	VALUING-CAT-FEATURES	cell	1	eol
1569	Splot	BCRPBJG	VALUING-CAT-FEATURES	cell	1	eol
1570	Splot	BCRPBJG	VALUING-CAT-FEATURES	cell	1	eol
1571	Splot	BCRPBJG	VALUING-CAT-FEATURES	cell	0	eol
1572	Splot	BCRPBJG	VALUING-CAT-FEATURES	cell	1	eol
1573	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	0	eol
1574	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	1	eol
1575	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	1	eol
1576	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	1	eol
1577	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	1	eol
1578	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	1	eol
1579	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	1	eol
1580	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	1	eol
1581	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	1	eol
1582	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	1	eol
1583	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	0	eol
1584	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	1	eol
1585	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	1	eol
1586	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	1	eol
1587	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	1	eol
1588	Splot	CPHTTBO	VALUING-CAT-FEATURES	cell	0	eol
1589	Splot	DDASSMV	VALUING-CAT-FEATURES	cell	1	eol
1590	Splot	DDASSMV	VALUING-CAT-FEATURES	cell	0	eol
1591	Splot	DDASSMV	VALUING-CAT-FEATURES	cell	1	eol
1592	Splot	DDASSMV	VALUING-CAT-FEATURES	cell	1	eol
1593	Splot	DDASSMV	VALUING-CAT-FEATURES	cell	1	eol
1594	Splot	DDASSMV	VALUING-CAT-FEATURES	cell	1	eol
1595	Splot	DDASSMV	VALUING-CAT-FEATURES	cell	1	eol
1596	Splot	DDASSMV	VALUING-CAT-FEATURES	cell	1	eol
1597	Splot	DDASSMV	VALUING-CAT-FEATURES	cell	1	eol
1598	Splot	DDASSMV	VALUING-CAT-FEATURES	cell	1	eol
1599	Splot	JSEHTVE	VALUING-CAT-FEATURES	cell	1	eol
1600	Splot	JSEHTVE	VALUING-CAT-FEATURES	cell	0	eol
1601	Splot	JSEHTVE	VALUING-CAT-FEATURES	cell	1	eol
1602	Splot	JSEHTVE	VALUING-CAT-FEATURES	cell	1	eol
1603	Splot	JSEHTVE	VALUING-CAT-FEATURES	cell	1	eol
1604	Splot	JSEHTVE	VALUING-CAT-FEATURES	cell	0	eol
1605	Splot	JSEHTVE	VALUING-CAT-FEATURES	cell	0	eol
1606	Splot	JSEHTVE	VALUING-CAT-FEATURES	cell	1	eol
1607	Splot	JSEHTVE	VALUING-CAT-FEATURES	cell	0	eol
1608	Splot	JGOUDAY	VALUING-CAT-FEATURES	cell	1	eol
1609	Splot	JGOUDAY	VALUING-CAT-FEATURES	cell	1	eol
1610	Splot	JGOUDAY	VALUING-CAT-FEATURES	cell	1	eol
1611	Splot	JGOUDAY	VALUING-CAT-FEATURES	cell	1	eol
1612	Splot	JGOUDAY	VALUING-CAT-FEATURES	cell	1	eol
1613	Splot	JGOUDAY	VALUING-CAT-FEATURES	cell	1	eol
1614	Splot	JGOUDAY	VALUING-CAT-FEATURES	cell	1	eol
1615	Splot	JGOUDAY	VALUING-CAT-FEATURES	cell	1	eol
1616	Splot	JGOUDAY	VALUING-CAT-FEATURES	cell	1	eol
1617	Splot	JGOUDAY	VALUING-CAT-FEATURES	cell	1	eol
1618	Splot	JGOUDAY	VALUING-CAT-FEATURES	cell	1	eol
1619	Splot	KCAFFVR	VALUING-CAT-FEATURES	cell	1	eol
1620	Splot	KCAFFVR	VALUING-CAT-FEATURES	cell	1	eol
1621	Splot	KCAFFVR	VALUING-CAT-FEATURES	cell	1	eol
1622	Splot	KCAFFVR	VALUING-CAT-FEATURES	cell	1	eol
1623	Splot	KCAFFVR	VALUING-CAT-FEATURES	cell	1	eol
1624	Splot	KCAFFVR	VALUING-CAT-FEATURES	cell	1	eol
1625	Splot	KCAFFVR	VALUING-CAT-FEATURES	cell	1	eol
1626	Splot	KCAFFVR	VALUING-CAT-FEATURES	cell	1	eol
1627	Splot	KCAFFVR	VALUING-CAT-FEATURES	cell	1	eol
1628	Splot	KCAFFVR	VALUING-CAT-FEATURES	cell	1	eol
1629	Splot	RROHBQN	VALUING-CAT-FEATURES	cell	1	eol
1630	Splot	RROHBQN	VALUING-CAT-FEATURES	cell	0	eol
1631	Splot	RROHBQN	VALUING-CAT-FEATURES	cell	1	eol
1632	Splot	RROHBQN	VALUING-CAT-FEATURES	cell	1	eol
1633	Splot	RROHBQN	VALUING-CAT-FEATURES	cell	1	eol
1634	Splot	RROHBQN	VALUING-CAT-FEATURES	cell	1	eol
1635	Splot	RROHBQN	VALUING-CAT-FEATURES	cell	1	eol
1636	Splot	RROHBQN	VALUING-CAT-FEATURES	cell	1	eol
1637	Splot	RROHBQN	VALUING-CAT-FEATURES	cell	1	eol
1638	Splot	RROHBQN	VALUING-CAT-FEATURES	cell	1	eol
1639	Splot	RROHBQN	VALUING-CAT-FEATURES	cell	1	eol
1640	Splot	SWALWSQ	VALUING-CAT-FEATURES	cell	1	eol
1641	Splot	SWALWSQ	VALUING-CAT-FEATURES	cell	1	eol
1642	Splot	SWALWSQ	VALUING-CAT-FEATURES	cell	1	eol
1643	Splot	SWALWSQ	VALUING-CAT-FEATURES	cell	1	eol
1644	Splot	SWALWSQ	VALUING-CAT-FEATURES	cell	1	eol
1645	Splot	SWALWSQ	VALUING-CAT-FEATURES	cell	1	eol
1646	Splot	SWALWSQ	VALUING-CAT-FEATURES	cell	0	eol
1647	Splot	SWALWSQ	VALUING-CAT-FEATURES	cell	1	eol
1648	Splot	SWALWSQ	VALUING-CAT-FEATURES	cell	1	eol
1649	Splot	SWALWSQ	VALUING-CAT-FEATURES	cell	0	eol
1650	Splot	SFHONKM	VALUING-CAT-FEATURES	cell	1	eol
1651	Splot	SFHONKM	VALUING-CAT-FEATURES	cell	0	eol
1652	Splot	SFHONKM	VALUING-CAT-FEATURES	cell	1	eol
1653	Splot	SFHONKM	VALUING-CAT-FEATURES	cell	1	eol
1654	Splot	SFHONKM	VALUING-CAT-FEATURES	cell	1	eol
1655	Splot	SFHONKM	VALUING-CAT-FEATURES	cell	1	eol
1656	Splot	SFHONKM	VALUING-CAT-FEATURES	cell	1	eol
1657	Splot	SFHONKM	VALUING-CAT-FEATURES	cell	1	eol
1658	Splot	SFHONKM	VALUING-CAT-FEATURES	cell	1	eol
1659	Splot	AVSRNFH	VALUING-CAT-FEATURES	cell	1	eol
1660	Splot	AVSRNFH	VALUING-CAT-FEATURES	cell	0	eol
1661	Splot	AVSRNFH	VALUING-CAT-FEATURES	cell	1	eol
1662	Splot	AVSRNFH	VALUING-CAT-FEATURES	cell	1	eol
1663	Splot	AVSRNFH	VALUING-CAT-FEATURES	cell	1	eol
1664	Splot	AVSRNFH	VALUING-CAT-FEATURES	cell	1	eol
1665	Splot	AVSRNFH	VALUING-CAT-FEATURES	cell	1	eol
1666	Splot	AVSRNFH	VALUING-CAT-FEATURES	cell	1	eol
1667	Splot	AVSRNFH	VALUING-CAT-FEATURES	cell	1	eol
1668	Splot	AVSRNFH	VALUING-CAT-FEATURES	cell	1	eol
1669	Splot	AVSRNFH	VALUING-CAT-FEATURES	cell	1	eol
1670	Splot	BKEEOVC	VALUING-CAT-FEATURES	cell	1	eol
1671	Splot	BKEEOVC	VALUING-CAT-FEATURES	cell	0	eol
1672	Splot	BKEEOVC	VALUING-CAT-FEATURES	cell	1	eol
1673	Splot	BKEEOVC	VALUING-CAT-FEATURES	cell	1	eol
1674	Splot	BKEEOVC	VALUING-CAT-FEATURES	cell	1	eol
1675	Splot	BKEEOVC	VALUING-CAT-FEATURES	cell	0	eol
1676	Splot	BKEEOVC	VALUING-CAT-FEATURES	cell	1	eol
1677	Splot	BKEEOVC	VALUING-CAT-FEATURES	cell	0	eol
1678	Splot	BKEEOVC	VALUING-CAT-FEATURES	cell	0	eol
1679	Splot	BKEEOVC	VALUING-CAT-FEATURES	cell	1	eol
1680	Splot	BMONCGS	VALUING-CAT-FEATURES	cell	1	eol
1681	Splot	BMONCGS	VALUING-CAT-FEATURES	cell	1	eol
1682	Splot	BMONCGS	VALUING-CAT-FEATURES	cell	1	eol
1683	Splot	BMONCGS	VALUING-CAT-FEATURES	cell	1	eol
1684	Splot	BMONCGS	VALUING-CAT-FEATURES	cell	1	eol
1685	Splot	BMONCGS	VALUING-CAT-FEATURES	cell	1	eol
1686	Splot	BMONCGS	VALUING-CAT-FEATURES	cell	1	eol
1687	Splot	BMONCGS	VALUING-CAT-FEATURES	cell	1	eol
1688	Splot	BMONCGS	VALUING-CAT-FEATURES	cell	1	eol
1689	Splot	BMONCGS	VALUING-CAT-FEATURES	cell	0	eol
1690	Splot	BMONCGS	VALUING-CAT-FEATURES	cell	0	eol
1691	Splot	ESMHMWO	VALUING-CAT-FEATURES	cell	1	eol
1692	Splot	ESMHMWO	VALUING-CAT-FEATURES	cell	1	eol
1693	Splot	ESMHMWO	VALUING-CAT-FEATURES	cell	1	eol
1694	Splot	ESMHMWO	VALUING-CAT-FEATURES	cell	1	eol
1695	Splot	ESMHMWO	VALUING-CAT-FEATURES	cell	1	eol
1696	Splot	ESMHMWO	VALUING-CAT-FEATURES	cell	1	eol
1697	Splot	ESMHMWO	VALUING-CAT-FEATURES	cell	1	eol
1698	Splot	ESMHMWO	VALUING-CAT-FEATURES	cell	1	eol
1699	Splot	ESMHMWO	VALUING-CAT-FEATURES	cell	1	eol
1700	Splot	ESMHMWO	VALUING-CAT-FEATURES	cell	1	eol
1701	Splot	ESMHMWO	VALUING-CAT-FEATURES	cell	1	eol
1702	Splot	ESMHMWO	VALUING-CAT-FEATURES	cell	1	eol
1703	Splot	JEDSRSK	VALUING-CAT-FEATURES	cell	1	eol
1704	Splot	JEDSRSK	VALUING-CAT-FEATURES	cell	0	eol
1705	Splot	JEDSRSK	VALUING-CAT-FEATURES	cell	1	eol
1706	Splot	JEDSRSK	VALUING-CAT-FEATURES	cell	1	eol
1707	Splot	JEDSRSK	VALUING-CAT-FEATURES	cell	1	eol
1708	Splot	JEDSRSK	VALUING-CAT-FEATURES	cell	1	eol
1709	Splot	JEDSRSK	VALUING-CAT-FEATURES	cell	1	eol
1710	Splot	JEDSRSK	VALUING-CAT-FEATURES	cell	1	eol
1711	Splot	JEDSRSK	VALUING-CAT-FEATURES	cell	1	eol
1712	Splot	JSOFXUL	VALUING-CAT-FEATURES	cell	1	eol
1713	Splot	JSOFXUL	VALUING-CAT-FEATURES	cell	1	eol
1714	Splot	JSOFXUL	VALUING-CAT-FEATURES	cell	1	eol
1715	Splot	JSOFXUL	VALUING-CAT-FEATURES	cell	1	eol
1716	Splot	JSOFXUL	VALUING-CAT-FEATURES	cell	1	eol
1717	Splot	JSOFXUL	VALUING-CAT-FEATURES	cell	1	eol
1718	Splot	JSOFXUL	VALUING-CAT-FEATURES	cell	1	eol
1719	Splot	JSOFXUL	VALUING-CAT-FEATURES	cell	1	eol
1720	Splot	JSOFXUL	VALUING-CAT-FEATURES	cell	0	eol
1721	Splot	JSOFXUL	VALUING-CAT-FEATURES	cell	1	eol
1722	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1723	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	0	eol
1724	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1725	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1726	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1727	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1728	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1729	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1730	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1731	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1732	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1733	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1734	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1735	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1736	Splot	JAOHEOH	VALUING-CAT-FEATURES	cell	1	eol
1737	Splot	KKASPKC	VALUING-CAT-FEATURES	cell	1	eol
1738	Splot	KKASPKC	VALUING-CAT-FEATURES	cell	0	eol
1739	Splot	KKASPKC	VALUING-CAT-FEATURES	cell	1	eol
1740	Splot	KKASPKC	VALUING-CAT-FEATURES	cell	1	eol
1741	Splot	KKASPKC	VALUING-CAT-FEATURES	cell	1	eol
1742	Splot	KKASPKC	VALUING-CAT-FEATURES	cell	1	eol
1743	Splot	KKASPKC	VALUING-CAT-FEATURES	cell	1	eol
1744	Splot	KKASPKC	VALUING-CAT-FEATURES	cell	1	eol
1745	Splot	KKASPKC	VALUING-CAT-FEATURES	cell	0	eol
1746	Splot	MKEOHUO	VALUING-CAT-FEATURES	cell	0	eol
1747	Splot	MKEOHUO	VALUING-CAT-FEATURES	cell	0	eol
1748	Splot	MKEOHUO	VALUING-CAT-FEATURES	cell	1	eol
1749	Splot	MKEOHUO	VALUING-CAT-FEATURES	cell	1	eol
1750	Splot	MKEOHUO	VALUING-CAT-FEATURES	cell	1	eol
1751	Splot	MKEOHUO	VALUING-CAT-FEATURES	cell	0	eol
1752	Splot	MKEOHUO	VALUING-CAT-FEATURES	cell	1	eol
1753	Splot	MKEOHUO	VALUING-CAT-FEATURES	cell	1	eol
1754	Splot	MKEOHUO	VALUING-CAT-FEATURES	cell	1	eol
1755	Splot	MKEOHUO	VALUING-CAT-FEATURES	cell	0	eol
1756	Splot	PCAUENJ	VALUING-CAT-FEATURES	cell	1	eol
1757	Splot	PCAUENJ	VALUING-CAT-FEATURES	cell	0	eol
1758	Splot	PCAUENJ	VALUING-CAT-FEATURES	cell	1	eol
1759	Splot	PCAUENJ	VALUING-CAT-FEATURES	cell	1	eol
1760	Splot	PCAUENJ	VALUING-CAT-FEATURES	cell	1	eol
1761	Splot	PCAUENJ	VALUING-CAT-FEATURES	cell	1	eol
1762	Splot	PCAUENJ	VALUING-CAT-FEATURES	cell	1	eol
1763	Splot	PCAUENJ	VALUING-CAT-FEATURES	cell	1	eol
1764	Splot	PCAUENJ	VALUING-CAT-FEATURES	cell	1	eol
1765	Splot	SBAJVVK	VALUING-CAT-FEATURES	cell	0	eol
1766	Splot	SBAJVVK	VALUING-CAT-FEATURES	cell	1	eol
1767	Splot	SBAJVVK	VALUING-CAT-FEATURES	cell	0	eol
1768	Splot	SBAJVVK	VALUING-CAT-FEATURES	cell	1	eol
1769	Splot	SBAJVVK	VALUING-CAT-FEATURES	cell	1	eol
1770	Splot	SBAJVVK	VALUING-CAT-FEATURES	cell	0	eol
1771	Splot	SBAJVVK	VALUING-CAT-FEATURES	cell	1	eol
1772	Splot	SHTNDPF	VALUING-CAT-FEATURES	cell	1	eol
1773	Splot	SHTNDPF	VALUING-CAT-FEATURES	cell	0	eol
1774	Splot	SHTNDPF	VALUING-CAT-FEATURES	cell	0	eol
1775	Splot	SHTNDPF	VALUING-CAT-FEATURES	cell	1	eol
1776	Splot	SHTNDPF	VALUING-CAT-FEATURES	cell	1	eol
1777	Splot	SHTNDPF	VALUING-CAT-FEATURES	cell	1	eol
1778	Splot	SHTNDPF	VALUING-CAT-FEATURES	cell	1	eol
1779	Splot	SHTNDPF	VALUING-CAT-FEATURES	cell	1	eol
1780	Splot	SHTNDPF	VALUING-CAT-FEATURES	cell	1	eol
1781	Splot	SHTNDPF	VALUING-CAT-FEATURES	cell	1	eol
1782	Splot	KBRIZPT	VALUING-CAT-FEATURES	cell	1	eol
1783	Splot	KBRIZPT	VALUING-CAT-FEATURES	cell	0	eol
1784	Splot	KBRIZPT	VALUING-CAT-FEATURES	cell	1	eol
1785	Splot	KBRIZPT	VALUING-CAT-FEATURES	cell	1	eol
1786	Splot	KBRIZPT	VALUING-CAT-FEATURES	cell	1	eol
1787	Splot	KBRIZPT	VALUING-CAT-FEATURES	cell	1	eol
1788	Splot	KBRIZPT	VALUING-CAT-FEATURES	cell	1	eol
1789	Splot	KBRIZPT	VALUING-CAT-FEATURES	cell	1	eol
1790	Splot	KBRIZPT	VALUING-CAT-FEATURES	cell	1	eol
